# col1                    col2        col3         col4     col5     col6     col7     col8     col9     col10    col11    col12    col13   col14   col15   col16   col17   col18   wmin   Starflag  
  EDCSNJ1103433-1242367   11.062014   -12.710208   28.137   26.107   23.54    99.0     26.192   23.464   99.0     26.212   23.353   0       0       0       0.36    0.78    0.98    0.33   1         
  EDCSNJ1103433-1243057   11.062014   -12.718258   25.794   25.248   24.627   25.213   24.778   24.436   25.061   24.632   24.289   3       3       3       0.58    0.74    0.94    0.5    0         
  EDCSNJ1103432-1242328   11.062012   -12.709107   25.735   25.495   25.006   26.621   25.287   24.889   99.0     25.458   24.703   0       0       0       0.65    0.81    0.83    0.29   0         
  EDCSNJ1103432-1245400   11.062012   -12.761099   25.991   24.762   23.289   25.716   24.302   22.826   25.686   24.194   22.697   3       3       3       0.69    0.14    0.63    0.99   0         
  EDCSNJ1103433-1247426   11.062014   -12.795163   24.551   24.177   23.681   24.327   23.882   23.411   24.341   23.856   23.413   0       0       0       0.97    0.98    0.97    0.49   0         
  EDCSNJ1103432-1248062   11.062008   -12.801736   24.965   24.537   23.858   24.615   24.151   23.665   24.472   24.012   23.607   0       0       0       0.94    0.97    0.97    0.5    0         
  EDCSNJ1103432-1243129   11.061996   -12.720242   26.384   25.487   24.536   26.128   25.234   24.248   26.573   25.058   23.998   0       0       0       0.67    0.9     0.96    0.5    0         
  EDCSNJ1103432-1242417   11.061993   -12.711575   24.617   23.807   23.07    24.298   23.443   22.772   24.131   23.306   22.68    2       2       2       0.73    0.52    0.98    0.38   0         
  EDCSNJ1103432-1245200   11.061993   -12.755564   25.357   25.04    24.61    25.324   24.862   24.536   25.36    24.854   24.299   3       3       3       0.9     0.94    0.87    0.99   0         
  EDCSNJ1103432-1243566   11.061989   -12.732394   26.693   25.479   24.728   26.264   25.1     24.355   25.893   24.724   24.098   0       0       0       0.64    0.7     0.95    0.92   0         
  EDCSNJ1103432-1245222   11.061989   -12.756158   25.115   23.848   22.419   24.723   23.42    22.033   24.583   23.283   21.923   3       3       3       0.46    0.27    0.91    0.99   0         
  EDCSNJ1103432-1245303   11.061988   -12.758429   26.761   26.127   25.12    26.781   25.642   24.624   26.203   25.25    24.087   0       0       0       0.39    0.65    0.9     0.99   0         
  EDCSNJ1103432-1246337   11.061987   -12.776036   23.866   23.387   22.362   23.062   22.624   21.658   22.96    22.522   21.561   0       0       0       0.02    0.03    0.03    0.99   0         
  EDCSNJ1103432-1245541   11.061987   -12.765019   28.224   27.37    25.253   27.478   26.549   24.997   27.245   25.859   24.535   0       0       0       0.36    0.4     0.72    0.99   0         
  EDCSNJ1103432-1249093   11.061989   -12.819246   25.596   24.689   23.85    25.22    24.268   23.491   25.058   24.101   23.401   0       0       0       0.83    0.38    0.96    0.01   0         
  EDCSNJ1103431-1247309   11.061986   -12.791929   25.522   25.454   24.716   25.305   25.222   24.489   25.225   25.29    24.661   0       0       0       0.37    0.4     0.94    0.63   0         
  EDCSNJ1103431-1249193   11.061986   -12.822037   23.13    22.236   21.176   22.96    22.072   21.034   22.971   22.06    21.018   0       0       0       0.98    0.98    0.98    0.01   0         
  EDCSNJ1103431-1243221   11.061972   -12.722807   24.524   24.311   24.005   24.231   23.886   23.564   24.051   23.671   23.375   0       0       0       0.44    0.54    0.98    0.51   0         
  EDCSNJ1103431-1244571   11.061971   -12.749203   26.378   25.863   25.472   26.151   25.725   25.856   26.904   25.783   27.592   0       0       0       0.45    0.72    0.47    0.99   0         
  EDCSNJ1103431-1245463   11.061969   -12.762861   26.704   25.373   23.99    26.537   25.042   23.66    26.655   24.642   23.503   0       0       0       0.39    0.26    0.9     0.99   0         
  EDCSNJ1103431-1244170   11.061962   -12.738042   26.165   25.547   24.505   25.922   25.369   23.997   25.532   25.475   23.613   0       0       0       0.54    0.96    0.66    1.0    0         
  EDCSNJ1103431-1242545   11.061961   -12.715144   26.717   26.5     25.706   26.382   25.888   25.549   25.346   25.151   25.037   0       0       0       0.46    0.53    0.5     0.5    0         
  EDCSNJ1103431-1245109   11.06196    -12.753029   23.89    23.044   21.754   22.422   21.834   20.762   22.017   21.46    20.43    2       2       2       0.02    0.03    0.03    0.99   0         
  EDCSNJ1103431-1247102   11.06196    -12.786176   26.164   25.669   25.164   25.191   24.797   24.189   24.823   24.363   23.634   2       2       2       0.69    0.56    0.46    0.87   0         
  EDCSNJ1103431-1248094   11.06196    -12.802622   25.183   24.849   24.231   24.861   24.542   23.853   24.767   24.425   23.666   0       0       0       0.35    0.28    0.94    0.5    0         
  EDCSNJ1103430-1246011   11.061957   -12.76696    25.501   25.076   24.548   25.057   24.592   24.118   25.047   24.469   24.113   2       2       2       0.46    0.8     0.44    0.99   0         
  EDCSNJ1103430-1245205   11.061956   -12.755702   25.708   25.435   24.843   25.675   25.201   24.647   26.524   25.213   24.876   3       3       3       0.72    0.79    0.42    0.99   0         
  EDCSNJ1103430-1245051   11.061954   -12.751411   27.64    26.751   25.362   32.95    26.344   25.299   28.761   25.915   24.944   0       0       0       0.35    0.51    0.55    1.0    0         
  EDCSNJ1103430-1245370   11.061954   -12.760278   23.39    22.215   20.922   23.044   21.864   20.596   22.934   21.778   20.514   3       3       3       0.56    0.59    0.96    1.0    0         
  EDCSNJ1103430-1245535   11.06195    -12.764856   26.711   25.744   24.637   26.261   25.161   24.332   27.575   25.17    24.067   0       0       0       0.44    0.89    0.95    0.99   0         
  EDCSNJ1103430-1245269   11.061948   -12.757481   23.807   23.145   22.455   23.36    22.721   22.052   23.335   22.678   21.999   0       0       0       0.03    0.03    0.06    1.0    0         
  EDCSNJ1103430-1246055   11.061947   -12.768203   99.0     27.662   25.532   99.0     28.295   25.736   99.0     28.924   26.837   0       0       0       0.36    0.43    0.56    0.99   0         
  EDCSNJ1103430-1243081   11.061945   -12.718914   24.258   24.058   23.701   23.95    23.734   23.465   23.847   23.535   23.202   3       3       3       0.89    0.53    0.96    0.5    0         
  EDCSNJ1103430-1246499   11.061946   -12.780515   26.974   26.639   25.679   26.346   26.128   26.12    26.318   25.496   25.813   0       0       0       0.36    0.64    0.41    0.99   0         
  EDCSNJ1103430-1245593   11.061944   -12.766479   26.589   25.718   24.863   26.268   25.289   24.688   25.489   24.689   24.086   3       3       3       0.48    0.74    0.83    0.99   0         
  EDCSNJ1103430-1249263   11.061944   -12.823968   26.025   25.8     25.271   25.979   25.395   25.669   26.726   25.153   25.575   0       0       0       0.55    0.78    0.48    0.01   0         
  EDCSNJ1103430-1248223   11.061941   -12.806207   26.568   26.061   24.886   26.223   25.684   24.589   27.099   25.979   24.654   2       2       2       0.38    0.45    0.85    0.36   0         
  EDCSNJ1103430-1244356   11.061937   -12.743223   24.584   23.721   22.887   24.133   23.203   22.29    24.023   23.01    21.982   3       3       3       0.9     0.85    0.45    0.99   0         
  EDCSNJ1103430-1244223   11.061937   -12.739537   23.929   23.424   22.871   23.54    22.92    22.137   23.242   22.584   21.765   3       3       3       0.78    0.04    0.03    0.99   0         
  EDCSNJ1103430-1246148   11.061937   -12.770775   21.954   21.111   20.464   21.09    20.27    19.682   20.906   20.085   19.511   0       0       0       0.03    0.03    0.03    0.99   0         
  EDCSNJ1103430-1242530   11.061931   -12.714714   26.48    25.967   25.362   26.028   25.333   24.723   25.418   24.975   24.39    0       0       0       0.4     0.55    0.59    0.5    0         
  EDCSNJ1103429-1243244   11.061923   -12.723443   23.823   23.089   22.407   23.544   22.779   22.111   23.459   22.687   22.025   0       0       0       0.93    0.82    0.98    0.56   0         
  EDCSNJ1103429-1243063   11.061923   -12.718423   24.374   23.597   22.946   24.032   23.197   22.556   23.987   23.086   22.489   3       3       3       0.13    0.03    0.4     0.5    0         
  EDCSNJ1103429-1249238   11.061926   -12.823271   25.961   25.573   25.352   25.491   25.197   25.047   25.095   24.711   24.793   0       0       0       0.53    0.86    0.6     0.01   0         
  EDCSNJ1103429-1243122   11.061921   -12.720069   24.952   24.763   24.203   24.592   24.273   23.834   24.399   24.033   23.544   0       0       0       0.97    0.92    0.96    0.49   0         
  EDCSNJ1103429-1248355   11.061923   -12.809867   25.849   25.157   24.037   25.535   24.785   23.73    25.412   24.543   23.528   0       0       0       0.18    0.45    0.97    0.21   0         
  EDCSNJ1103429-1247388   11.06192    -12.7941     25.267   25.12    24.99    24.932   24.757   24.873   24.913   24.551   25.361   3       3       3       0.31    0.78    0.9     0.55   0         
  EDCSNJ1103429-1247430   11.061919   -12.795274   26.572   26.427   25.385   26.333   26.206   25.697   27.732   26.536   28.841   0       0       0       0.35    0.4     0.53    0.5    0         
  EDCSNJ1103429-1244043   11.061917   -12.734526   26.213   25.599   25.315   25.694   25.409   25.039   25.381   24.872   24.552   0       0       0       0.48    0.91    0.73    1.0    0         
  EDCSNJ1103429-1245519   11.061913   -12.764411   25.056   24.569   23.793   24.66    23.997   23.33    24.65    23.924   23.195   3       3       3       0.03    0.02    0.03    0.99   0         
  EDCSNJ1103429-1246281   11.061911   -12.774471   26.053   25.534   25.14    25.931   25.248   24.576   25.987   25.157   24.25    0       0       0       0.52    0.89    0.78    0.99   0         
  EDCSNJ1103429-1243433   11.061907   -12.728686   21.598   20.901   20.298   21.085   20.395   19.829   21.007   20.316   19.755   2       2       2       0.03    0.03    0.42    0.79   0         
  EDCSNJ1103429-1247365   11.061907   -12.793474   22.973   22.557   21.601   22.738   22.321   21.367   22.69    22.286   21.333   2       2       2       0.98    0.98    0.98    0.59   0         
  EDCSNJ1103429-1248442   11.061908   -12.81227    25.647   25.279   24.65    24.664   24.525   23.817   24.249   24.068   23.552   3       3       3       0.76    0.11    0.65    0.12   0         
  EDCSNJ1103428-1242596   11.061901   -12.716549   24.565   23.895   23.272   24.43    23.68    23.149   24.48    23.658   23.114   0       0       0       0.97    0.98    0.98    0.5    0         
  EDCSNJ1103428-1245575   11.061901   -12.765979   26.389   25.629   25.286   26.759   25.472   24.877   26.059   25.006   24.096   0       0       0       0.54    0.92    0.68    0.99   0         
  EDCSNJ1103429-1248429   11.061903   -12.811904   25.41    25.091   24.718   25.028   24.677   24.457   24.763   24.326   24.137   3       3       3       0.85    0.87    0.96    0.14   0         
  EDCSNJ1103428-1248503   11.061902   -12.813977   25.792   25.517   24.988   25.502   25.263   24.792   25.343   25.049   24.867   0       0       0       0.57    0.94    0.87    0.07   0         
  EDCSNJ1103428-1248462   11.061902   -12.812831   24.902   24.715   24.376   24.506   24.274   23.841   24.195   24.005   23.544   0       0       0       0.98    0.95    0.95    0.11   0         
  EDCSNJ1103428-1243099   11.061894   -12.719427   24.49    24.241   23.861   24.004   23.684   23.339   23.778   23.479   23.163   3       3       3       0.68    0.26    0.93    0.5    0         
  EDCSNJ1103428-1245492   11.061894   -12.763668   22.166   21.591   20.988   21.875   21.301   20.708   21.783   21.208   20.601   2       2       2       0.9     0.88    0.98    0.99   0         
  EDCSNJ1103428-1247025   11.06189    -12.784027   25.868   25.352   24.149   25.845   25.073   23.956   25.082   24.467   23.645   0       0       0       0.25    0.96    0.97    0.97   0         
  EDCSNJ1103428-1245444   11.061889   -12.762347   25.771   25.45    25.293   25.295   24.984   24.901   25.321   24.657   24.88    0       0       0       0.64    0.46    0.54    0.99   0         
  EDCSNJ1103428-1247308   11.061886   -12.791893   25.742   25.312   24.45    25.558   24.949   24.303   25.506   24.933   24.288   3       3       3       0.06    0.02    0.74    0.64   0         
  EDCSNJ1103428-1248571   11.061886   -12.815854   25.861   25.739   25.313   25.304   25.174   24.882   24.942   24.835   24.724   0       0       0       0.78    0.91    0.73    0.01   0         
  EDCSNJ1103428-1248376   11.061885   -12.810436   27.189   26.183   24.901   26.805   25.653   24.648   26.086   25.192   24.569   0       0       0       0.37    0.55    0.87    0.19   0         
  EDCSNJ1103428-1249107   11.061879   -12.819641   24.273   23.77    23.084   24.015   23.536   22.823   24.024   23.476   22.873   0       0       0       0.85    0.44    0.95    0.01   0         
  EDCSNJ1103427-1244198   11.061874   -12.738826   23.767   23.433   22.912   23.388   23.007   22.473   23.23    22.742   22.184   3       3       3       0.43    0.1     0.58    0.99   0         
  EDCSNJ1103427-1245240   11.061869   -12.756679   24.137   23.692   22.907   23.466   23.047   22.308   23.414   22.956   22.274   3       3       3       0.02    0.03    0.03    0.99   0         
  EDCSNJ1103427-1243225   11.061866   -12.722907   25.334   24.962   24.268   24.624   24.41    23.665   24.369   24.111   23.51    0       0       0       0.1     0.02    0.08    0.52   0         
