# col1                    col2        col3         col4     col5     col6     col7     col8     col9     col10    col11    col12    col13   col14   col15   col16   col17   col18   wmin   Starflag  
  EDCSNJ1138261-1131481   11.640592   -11.530032   26.168   25.799   25.339   25.814   25.442   25.555   25.23    25.036   25.375   3       3       3       0.57    0.76    0.75    0.0    0         
  EDCSNJ1138261-1132363   11.640589   -11.54342    25.721   25.6     25.637   25.581   25.515   25.327   25.37    25.637   25.118   0       0       0       0.88    0.85    0.53    0.0    0         
  EDCSNJ1138261-1134584   11.640594   -11.582883   26.592   25.801   25.123   26.422   25.616   24.903   25.938   25.219   25.079   0       0       0       0.56    0.85    0.67    0.0    0         
  EDCSNJ1138261-1136583   11.640592   -11.616186   24.698   24.25    23.711   24.526   23.977   23.454   24.579   23.961   23.514   0       0       0       0.97    0.97    0.98    0.0    0         
  EDCSNJ1138261-1135453   11.640592   -11.595904   25.543   25.274   24.985   25.436   25.164   25.087   25.452   25.25    25.523   0       0       0       0.95    0.93    0.77    0.0    0         
  EDCSNJ1138261-1134351   11.640585   -11.576423   20.66    19.892   19.112   20.549   19.742   18.956   20.531   19.717   18.925   3       3       3       0.99    1.0     0.99    0.0    0         
  EDCSNJ1138261-1131532   11.640576   -11.531454   27.255   26.145   24.808   26.461   25.555   24.388   25.076   24.889   24.096   0       0       0       0.46    0.6     0.93    0.0    0         
  EDCSNJ1138261-1131488   11.640575   -11.53022    25.955   25.691   25.127   25.314   25.13    24.636   25.074   24.998   24.722   2       2       2       0.79    0.91    0.42    0.0    0         
  EDCSNJ1138261-1132022   11.640576   -11.533944   24.974   24.306   23.555   24.588   23.921   23.102   24.48    23.813   23.047   0       0       0       0.8     0.03    0.04    0.0    0         
  EDCSNJ1138261-1137490   11.640582   -11.630268   26.686   26.376   25.895   26.848   25.977   26.59    27.256   26.016   26.111   0       0       0       0.61    0.59    0.53    0.0    0         
  EDCSNJ1138261-1135064   11.640581   -11.585107   26.011   25.592   25.219   25.76    25.337   24.466   25.339   25.134   24.262   3       3       3       0.77    0.9     0.75    0.0    0         
  EDCSNJ1138261-1136507   11.640581   -11.614073   25.581   24.824   24.385   25.166   24.558   24.22    25.105   24.476   24.139   0       0       0       0.94    0.97    0.95    0.0    0         
  EDCSNJ1138261-1134290   11.640579   -11.574723   25.729   25.114   24.522   25.074   24.504   23.791   24.796   24.126   23.274   3       3       3       0.93    0.73    0.14    0.0    0         
  EDCSNJ1138261-1135540   11.640574   -11.598321   26.099   25.966   25.433   25.798   25.629   25.114   25.311   25.1     24.63    0       0       0       0.85    0.8     0.56    0.0    0         
  EDCSNJ1138261-1134107   11.640571   -11.569637   26.178   26.034   25.282   25.644   25.927   25.149   25.336   25.319   25.469   0       0       0       0.66    0.58    0.83    0.0    0         
  EDCSNJ1138261-1137193   11.640571   -11.622018   26.264   25.674   24.913   26.188   25.568   24.869   26.112   25.519   24.988   0       0       0       0.69    0.67    0.83    0.0    0         
  EDCSNJ1138260-1134556   11.640569   -11.582125   25.185   24.684   24.013   24.844   24.328   23.688   24.69    24.218   23.691   0       0       0       0.44    0.07    0.59    0.0    0         
  EDCSNJ1138260-1134276   11.640565   -11.574326   25.206   25.089   24.735   24.759   24.605   24.128   24.691   24.471   23.872   3       3       3       0.94    0.09    0.13    0.0    0         
  EDCSNJ1138260-1136099   11.640556   -11.602742   25.704   25.587   25.36    25.476   25.508   25.494   25.493   25.472   25.413   0       0       0       0.93    0.92    0.72    0.0    0         
  EDCSNJ1138260-1132364   11.640546   -11.543431   26.806   27.416   25.555   25.858   26.217   25.689   25.141   25.384   25.6     0       0       0       0.63    0.45    0.5     0.0    0         
  EDCSNJ1138260-1136461   11.640551   -11.612807   26.102   25.657   24.762   26.248   25.888   24.514   26.508   25.789   24.424   0       0       0       0.65    0.96    0.94    0.0    0         
  EDCSNJ1138260-1134397   11.640548   -11.577702   22.464   22.07    21.622   21.92    21.503   21.045   21.814   21.378   20.891   3       3       3       0.09    0.03    0.03    0.0    0         
  EDCSNJ1138260-1133151   11.640542   -11.554196   23.295   22.612   22.041   23.145   22.447   21.862   23.084   22.41    21.824   3       3       3       0.98    0.98    0.98    0.0    0         
  EDCSNJ1138260-1133584   11.640543   -11.566214   23.346   22.885   22.375   23.044   22.541   21.954   22.921   22.366   21.757   3       3       3       0.93    0.09    0.03    0.0    0         
  EDCSNJ1138259-1132450   11.64054    -11.545843   25.216   25.026   24.892   24.906   24.834   24.592   24.714   24.817   24.237   3       3       3       0.95    0.95    0.87    0.0    0         
  EDCSNJ1138259-1133343   11.64054    -11.559541   26.241   25.255   24.368   25.893   25.186   24.107   25.614   25.196   24.004   0       0       0       0.61    0.96    0.97    0.0    0         
  EDCSNJ1138259-1132495   11.640537   -11.547095   25.713   25.368   24.749   25.612   24.911   24.493   25.245   24.629   24.062   0       0       0       0.94    0.95    0.9     0.0    0         
  EDCSNJ1138260-1135428   11.640542   -11.595234   25.818   25.192   24.617   25.402   24.752   24.174   25.197   24.71    24.289   0       0       0       0.9     0.93    0.94    0.0    0         
  EDCSNJ1138259-1137164   11.640541   -11.621212   26.037   25.923   25.794   26.0     26.185   26.08    25.895   26.063   26.384   0       0       0       0.77    0.75    0.48    0.0    0         
  EDCSNJ1138259-1132461   11.640532   -11.54614    24.814   24.617   24.179   24.474   24.316   23.952   24.37    24.236   23.82    3       3       3       0.95    0.51    0.97    0.0    0         
  EDCSNJ1138259-1131419   11.640526   -11.528293   24.388   24.109   23.602   23.944   23.53    22.879   23.844   23.347   22.56    3       3       3       0.85    0.03    0.03    0.0    0         
  EDCSNJ1138259-1134298   11.640531   -11.574938   25.092   24.658   23.597   24.715   24.254   23.213   24.59    24.031   23.057   0       0       0       0.96    0.98    0.98    0.0    0         
  EDCSNJ1138259-1132015   11.640523   -11.533751   25.591   25.399   25.088   25.183   24.841   24.727   24.876   24.434   24.194   0       0       0       0.94    0.94    0.83    0.0    0         
  EDCSNJ1138259-1137355   11.640529   -11.626539   25.991   26.12    25.581   25.987   26.868   25.128   26.373   99.0     25.375   0       0       0       0.79    0.65    0.5     0.0    0         
  EDCSNJ1138259-1136205   11.640529   -11.6057     25.497   25.42    24.875   25.085   25.245   24.456   25.022   25.321   24.632   0       0       0       0.96    0.94    0.89    0.0    0         
  EDCSNJ1138259-1133489   11.640526   -11.563572   25.461   25.017   24.544   25.214   24.861   24.299   25.09    24.926   24.272   0       0       0       0.96    0.95    0.94    0.0    0         
  EDCSNJ1138258-1132355   11.640512   -11.543186   26.181   26.095   26.066   25.731   25.716   25.672   25.228   25.343   25.204   0       0       0       0.68    0.65    0.53    0.0    0         
  EDCSNJ1138259-1136155   11.640519   -11.604305   24.186   23.468   22.822   23.657   22.926   22.29    23.643   22.905   22.239   0       0       0       0.03    0.03    0.03    0.0    0         
  EDCSNJ1138259-1135149   11.640516   -11.587485   19.634   19.279   18.913   19.525   19.13    18.762   19.509   19.107   18.734   2       2       2       1.0     1.0     0.99    0.0    0         
  EDCSNJ1138259-1135396   11.640516   -11.594323   22.633   22.151   21.623   22.383   21.849   21.324   22.33    21.787   21.267   0       0       0       0.98    0.97    0.97    0.0    0         
  EDCSNJ1138258-1132396   11.640509   -11.544332   25.178   24.762   24.316   24.877   24.49    24.026   24.671   24.224   23.878   3       3       3       0.96    0.96    0.95    0.0    0         
  EDCSNJ1138258-1137482   11.640513   -11.630051   25.794   25.557   25.24    25.728   25.248   24.777   26.0     25.171   24.902   0       0       0       0.91    0.93    0.39    0.0    0         
  EDCSNJ1138258-1136059   11.640513   -11.601633   25.684   25.339   24.958   25.49    24.849   25.27    25.527   24.808   25.361   0       0       0       0.94    0.8     0.81    0.0    0         
  EDCSNJ1138258-1132504   11.640506   -11.547341   26.033   25.068   24.503   25.704   24.839   24.4     25.725   24.674   24.589   0       0       0       0.85    0.96    0.94    0.0    0         
  EDCSNJ1138258-1132409   11.640505   -11.544702   24.242   23.752   23.302   23.863   23.367   22.934   23.727   23.217   22.776   3       3       3       0.98    0.85    0.94    0.0    0         
  EDCSNJ1138258-1136599   11.640509   -11.616645   25.435   25.495   25.325   25.252   25.439   25.907   24.993   25.252   99.0     0       0       0       0.94    0.9     0.64    0.0    0         
  EDCSNJ1138258-1134521   11.640508   -11.581138   25.015   24.698   24.52    24.47    24.136   23.956   24.093   23.815   23.639   0       0       0       0.27    0.1     0.01    0.0    0         
  EDCSNJ1138258-1131569   11.640497   -11.532476   25.585   25.2     24.428   25.286   25.023   24.316   25.313   25.185   24.336   0       0       0       0.93    0.83    0.96    0.0    0         
  EDCSNJ1138258-1136542   11.640503   -11.615066   27.317   26.17    25.667   27.151   25.703   25.86    27.272   25.484   25.127   0       0       0       0.63    0.53    0.53    0.0    0         
  EDCSNJ1138258-1131486   11.640494   -11.530159   24.44    24.122   23.292   24.17    23.883   22.939   24.112   23.775   22.888   0       0       0       0.93    0.15    0.07    0.0    0         
  EDCSNJ1138258-1134021   11.640493   -11.567255   25.976   25.715   24.843   25.825   25.437   24.574   25.781   24.802   24.042   0       0       0       0.81    0.84    0.95    0.0    0         
  EDCSNJ1138258-1133276   11.640492   -11.557657   25.841   25.275   24.551   25.78    25.238   24.414   26.021   25.152   24.455   0       0       0       0.93    0.96    0.95    0.0    0         
  EDCSNJ1138258-1134225   11.640491   -11.572917   25.397   25.068   25.056   25.175   24.784   24.648   25.016   24.639   24.603   0       0       0       0.96    0.96    0.76    0.0    0         
  EDCSNJ1138258-1135569   11.640489   -11.599147   24.184   23.811   23.46    23.913   23.534   23.186   23.906   23.514   23.14    0       0       0       0.96    0.37    0.9     0.0    0         
  EDCSNJ1138258-1136275   11.640487   -11.607633   23.619   22.718   21.764   23.525   22.579   21.627   23.468   22.549   21.613   0       0       0       0.99    0.98    0.98    0.0    0         
  EDCSNJ1138257-1136358   11.640485   -11.609954   27.919   26.52    26.08    27.647   26.678   26.121   26.539   26.152   26.336   0       0       0       0.55    0.54    0.58    0.0    0         
  EDCSNJ1138257-1133176   11.640479   -11.554888   24.595   23.977   23.309   24.271   23.64    23.027   24.154   23.58    22.982   2       2       2       0.98    0.75    0.84    0.0    0         
  EDCSNJ1138257-1131347   11.640473   -11.526295   19.056   18.438   17.808   18.488   17.843   17.215   18.272   17.621   16.991   2       2       2       0.02    0.02    0.03    0.0    0         
  EDCSNJ1138257-1137252   11.640479   -11.623679   25.536   25.489   25.046   25.393   25.638   25.132   25.543   27.21    26.632   0       0       0       0.95    0.94    0.69    0.0    0         
  EDCSNJ1138257-1133326   11.640468   -11.559045   25.237   24.756   23.897   25.05    24.475   23.815   25.268   24.557   23.754   0       0       0       0.96    0.97    0.97    0.0    0         
  EDCSNJ1138257-1132591   11.640465   -11.549752   24.991   24.621   23.71    24.76    24.395   23.498   24.803   24.462   23.751   0       0       0       0.96    0.98    0.97    0.0    0         
  EDCSNJ1138257-1136313   11.640467   -11.608688   24.628   24.061   23.236   24.471   23.865   23.003   24.377   23.759   22.871   0       0       0       0.98    0.98    0.98    0.0    0         
  EDCSNJ1138256-1131157   11.640456   -11.521029   25.551   25.6     24.65    25.291   26.255   24.453   25.293   99.0     24.505   0       0       0       0.95    0.81    0.94    0.0    0         
  EDCSNJ1138257-1133220   11.640462   -11.556119   25.853   25.682   25.518   25.626   25.548   25.021   25.531   25.632   25.026   0       0       0       0.91    0.77    0.53    0.0    0         
  EDCSNJ1138257-1132419   11.64046    -11.544964   25.301   24.876   24.213   24.774   24.307   23.792   24.582   24.09    23.627   3       3       3       0.97    0.45    0.24    0.0    0         
  EDCSNJ1138257-1137317   11.640465   -11.625475   25.162   24.828   24.456   24.833   24.587   24.335   24.672   24.461   24.045   0       0       0       0.96    0.98    0.97    0.0    0         
  EDCSNJ1138257-1137422   11.640463   -11.628378   25.593   25.296   25.243   25.322   24.967   25.215   25.23    24.93    27.005   0       0       0       0.93    0.94    0.7     0.0    0         
  EDCSNJ1138257-1136585   11.640463   -11.616251   25.77    25.606   25.609   25.447   25.23    25.491   25.068   25.188   24.989   0       0       0       0.8     0.78    0.55    0.0    0         
  EDCSNJ1138256-1133077   11.640457   -11.552133   26.105   25.811   25.143   25.502   25.12    24.71    25.276   24.896   24.331   0       0       0       0.74    0.85    0.62    0.0    0         
  EDCSNJ1138256-1131600   11.64045    -11.533332   25.955   25.771   24.994   25.83    25.68    24.658   25.403   24.898   24.085   0       0       0       0.89    0.9     0.75    0.0    0         
  EDCSNJ1138256-1136011   11.640458   -11.600315   24.906   24.143   23.638   24.817   23.949   23.404   24.751   23.967   23.291   0       0       0       0.97    0.98    0.98    0.0    0         
