# col1                    col2        col3         col4     col5     col6     col7     col8     col9     col10    col11    col12    col13   col14   col15   col16   wmin   Starflag  
  EDCSNJ1059127-1250278   10.986849   -12.841042   24.466   -999.0   23.206   24.333   -999.0   23.12    24.5     -999.0   23.372   0       0       0.94    0.97    0.5    0         
  EDCSNJ1059126-1254280   10.986836   -12.907775   25.627   -999.0   24.427   25.324   -999.0   24.159   25.623   -999.0   24.419   0       0       0.49    0.54    0.69   0         
  EDCSNJ1059127-1249156   10.986858   -12.821005   23.467   -999.0   22.308   23.154   -999.0   22.038   23.111   -999.0   22.06    0       0       0.95    0.07    0.05   0         
  EDCSNJ1059126-1254592   10.986845   -12.916442   26.344   -999.0   24.842   25.93    -999.0   24.311   25.405   -999.0   23.891   0       0       0.37    0.6     0.5    0         
  EDCSNJ1059125-1253356   10.986819   -12.893236   26.068   -999.0   24.603   26.265   -999.0   24.556   25.683   -999.0   24.408   0       0       0.37    0.71    0.99   0         
  EDCSNJ1059127-1255555   10.986864   -12.932077   26.86    -999.0   24.865   27.159   -999.0   24.803   26.258   -999.0   24.638   0       0       0.44    0.48    0.5    0         
  EDCSNJ1059126-1250595   10.986828   -12.849856   25.52    -999.0   24.505   25.499   -999.0   24.316   25.72    -999.0   24.73    0       0       0.5     0.1     0.5    0         
  EDCSNJ1059125-1253398   10.986816   -12.894383   25.792   -999.0   24.68    25.438   -999.0   24.235   25.283   -999.0   23.922   2       2       0.55    0.59    0.98   0         
  EDCSNJ1059125-1252238   10.986803   -12.87327    25.337   -999.0   24.491   24.954   -999.0   24.134   25.084   -999.0   24.145   0       0       0.55    0.7     0.99   0         
  EDCSNJ1059126-1255021   10.986823   -12.917242   25.826   -999.0   24.459   25.854   -999.0   24.526   26.045   -999.0   24.452   0       0       0.55    0.68    0.5    0         
  EDCSNJ1059125-1254440   10.986811   -12.912215   24.408   -999.0   22.706   23.919   -999.0   22.273   23.835   -999.0   22.238   0       0       0.04    0.02    0.52   0         
  EDCSNJ1059125-1249583   10.986815   -12.832851   25.821   -999.0   24.5     25.32    -999.0   24.173   25.106   -999.0   24.365   3       3       0.44    0.5     0.5    0         
  EDCSNJ1059124-1253401   10.986791   -12.89447    26.418   -999.0   24.676   25.781   -999.0   24.357   25.327   -999.0   23.948   2       2       0.4     0.66    0.98   0         
  EDCSNJ1059125-1254507   10.986806   -12.914079   25.159   -999.0   24.165   24.878   -999.0   23.974   24.579   -999.0   23.719   0       0       0.67    0.68    0.5    0         
  EDCSNJ1059125-1250557   10.986801   -12.848807   25.732   -999.0   24.534   25.471   -999.0   24.529   25.483   -999.0   25.17    0       0       0.43    0.68    0.5    0         
  EDCSNJ1059126-1255525   10.986831   -12.93125    25.384   -999.0   24.006   24.975   -999.0   23.504   24.905   -999.0   23.474   0       0       0.55    0.8     0.48   0         
  EDCSNJ1059125-1254153   10.986792   -12.90426    21.581   -999.0   20.357   20.961   -999.0   19.781   20.872   -999.0   19.693   2       2       0.03    0.03    0.83   0         
  EDCSNJ1059124-1252483   10.986784   -12.880093   25.855   -999.0   25.187   25.4     -999.0   25.009   25.343   -999.0   25.271   0       0       0.48    0.48    0.99   0         
  EDCSNJ1059125-1251270   10.986792   -12.857498   24.876   -999.0   23.511   24.59    -999.0   23.191   24.387   -999.0   23.085   0       0       0.82    0.86    0.84   0         
  EDCSNJ1059125-1255141   10.986809   -12.920589   26.726   -999.0   25.293   26.678   -999.0   25.9     25.782   -999.0   26.398   0       0       0.45    0.49    0.49   0         
  EDCSNJ1059125-1249235   10.986814   -12.823191   24.564   -999.0   22.081   24.259   -999.0   21.861   24.148   -999.0   21.788   0       0       0.93    0.98    0.19   0         
  EDCSNJ1059124-1253480   10.986784   -12.896658   25.345   -999.0   24.515   25.201   -999.0   24.431   25.962   -999.0   24.343   0       0       0.62    0.38    0.99   0         
  EDCSNJ1059125-1255053   10.986797   -12.918148   25.49    -999.0   24.208   25.527   -999.0   23.967   25.839   -999.0   23.928   0       0       0.64    0.87    0.5    0         
  EDCSNJ1059124-1253196   10.986773   -12.888783   25.155   -999.0   23.895   24.929   -999.0   23.659   24.755   -999.0   23.509   0       0       0.62    0.89    0.99   0         
  EDCSNJ1059125-1249054   10.986805   -12.818178   25.038   -999.0   23.352   25.1     -999.0   23.399   25.249   -999.0   23.625   0       0       0.77    0.95    0.0    0         
  EDCSNJ1059124-1254561   10.986787   -12.915574   24.955   -999.0   24.296   24.735   -999.0   23.934   24.434   -999.0   23.774   0       0       0.69    0.42    0.5    0         
  EDCSNJ1059124-1254402   10.98678    -12.911166   25.65    -999.0   24.794   25.116   -999.0   24.644   24.765   -999.0   24.074   0       0       0.45    0.5     0.56   0         
  EDCSNJ1059124-1253043   10.986765   -12.88453    24.963   -999.0   24.072   24.72    -999.0   24.076   24.554   -999.0   24.267   0       0       0.63    0.8     0.99   0         
  EDCSNJ1059124-1249569   10.986789   -12.832474   25.142   -999.0   23.646   24.465   -999.0   23.188   24.388   -999.0   23.06    2       2       0.58    0.15    0.49   0         
  EDCSNJ1059123-1253118   10.986758   -12.886601   25.163   -999.0   24.623   24.855   -999.0   24.322   24.814   -999.0   24.12    3       3       0.61    0.52    0.99   0         
  EDCSNJ1059123-1253135   10.986755   -12.887083   24.528   -999.0   22.932   24.049   -999.0   22.553   23.868   -999.0   22.559   2       2       0.94    0.9     0.99   0         
  EDCSNJ1059124-1255424   10.986778   -12.928445   25.295   -999.0   23.702   24.881   -999.0   23.248   24.803   -999.0   23.134   0       0       0.51    0.82    0.5    0         
  EDCSNJ1059124-1249313   10.986768   -12.825373   24.497   -999.0   23.228   23.98    -999.0   22.825   23.777   -999.0   22.684   2       2       0.7     0.01    0.26   0         
  EDCSNJ1059123-1250176   10.986758   -12.838213   23.576   -999.0   22.444   23.263   -999.0   22.179   23.209   -999.0   22.174   0       0       0.97    0.43    0.49   0         
  EDCSNJ1059123-1250395   10.986749   -12.844292   24.502   -999.0   21.759   23.959   -999.0   21.27    23.752   -999.0   21.109   0       0       0.86    0.06    0.5    0         
  EDCSNJ1059123-1251300   10.986738   -12.858323   28.201   -999.0   24.635   99.0     -999.0   24.477   99.0     -999.0   24.843   0       0       0.38    0.4     0.85   0         
  EDCSNJ1059122-1253299   10.986725   -12.891633   23.695   -999.0   22.128   23.434   -999.0   21.911   23.369   -999.0   21.906   0       0       0.97    0.9     0.99   0         
  EDCSNJ1059122-1254204   10.986729   -12.905679   23.88    -999.0   22.886   23.606   -999.0   22.624   23.495   -999.0   22.521   3       3       0.96    0.85    0.79   0         
  EDCSNJ1059123-1249178   10.986753   -12.821599   26.619   -999.0   24.333   26.441   -999.0   24.28    25.905   -999.0   24.334   0       0       0.35    0.71    0.08   0         
  EDCSNJ1059122-1251586   10.986723   -12.866266   26.446   -999.0   24.95    26.391   -999.0   24.755   26.051   -999.0   24.888   0       0       0.39    0.45    0.99   0         
  EDCSNJ1059123-1255189   10.986744   -12.921904   23.136   -999.0   21.489   22.761   -999.0   21.09    22.705   -999.0   20.999   0       0       0.87    0.03    0.49   0         
  EDCSNJ1059123-1249349   10.986738   -12.826363   22.708   21.902   21.032   22.528   21.722   20.858   22.506   21.7     20.807   0       0       0.98    0.98    0.31   1         
  EDCSNJ1059122-1250005   10.986733   -12.83348    23.676   -999.0   22.524   23.288   -999.0   22.142   23.258   -999.0   22.077   0       0       0.98    0.11    0.5    0         
  EDCSNJ1059122-1252200   10.986709   -12.872229   25.75    -999.0   25.117   25.453   -999.0   25.176   25.392   -999.0   24.836   0       0       0.51    0.51    0.99   0         
  EDCSNJ1059123-1249074   10.986737   -12.818732   25.214   -999.0   24.046   25.05    -999.0   24.179   25.248   -999.0   99.0     0       0       0.54    0.28    0.0    0         
  EDCSNJ1059121-1253515   10.986702   -12.897639   25.164   -999.0   24.785   24.868   -999.0   24.515   24.784   -999.0   25.573   0       0       0.79    0.55    0.99   0         
  EDCSNJ1059122-1249300   10.986729   -12.825003   24.966   -999.0   24.228   24.628   -999.0   24.128   24.843   -999.0   24.27    3       3       0.89    0.5     0.24   0         
  EDCSNJ1059122-1251044   10.98671    -12.851234   24.626   -999.0   23.535   24.244   -999.0   23.19    24.213   -999.0   23.105   0       0       0.9     0.03    0.55   0         
  EDCSNJ1059122-1250268   10.986717   -12.840769   24.472   -999.0   22.159   24.114   -999.0   21.757   24.136   -999.0   21.709   0       0       0.94    0.04    0.5    0         
  EDCSNJ1059121-1254302   10.986706   -12.908402   25.94    23.484   21.903   25.653   23.197   21.734   26.045   23.589   21.684   2       2       0.5     0.98    0.67   1         
  EDCSNJ1059121-1254181   10.986703   -12.905037   23.958   -999.0   22.517   23.43    -999.0   22.047   23.255   -999.0   21.888   3       3       0.38    0.02    0.8    0         
  EDCSNJ1059121-1251172   10.986702   -12.854766   22.159   -999.0   20.672   21.811   -999.0   20.356   21.769   -999.0   20.3     0       0       0.97    0.3     0.72   0         
  EDCSNJ1059122-1255233   10.986715   -12.923134   23.69    -999.0   22.108   23.09    -999.0   21.583   23.004   -999.0   21.514   0       0       0.03    0.03    0.5    0         
  EDCSNJ1059121-1252087   10.986685   -12.869084   24.992   -999.0   23.79    24.684   -999.0   23.477   24.602   -999.0   23.421   0       0       0.73    0.52    0.99   0         
  EDCSNJ1059120-1254217   10.986678   -12.906016   24.336   -999.0   23.432   24.035   -999.0   23.017   23.865   -999.0   23.026   0       0       0.97    0.03    0.77   0         
  EDCSNJ1059121-1255304   10.986701   -12.925112   25.805   -999.0   24.882   25.519   -999.0   24.184   24.922   -999.0   23.565   0       0       0.42    0.5     0.49   0         
  EDCSNJ1059120-1253261   10.986667   -12.890583   23.283   -999.0   21.736   23.01    -999.0   21.486   22.948   -999.0   21.448   0       0       0.97    0.13    0.99   0         
  EDCSNJ1059120-1254311   10.986676   -12.90865    25.709   -999.0   23.838   25.222   -999.0   23.495   24.989   -999.0   23.311   3       3       0.37    0.72    0.65   0         
  EDCSNJ1059121-1250330   10.986683   -12.842501   23.771   -999.0   22.818   23.431   -999.0   22.486   23.328   -999.0   22.447   2       2       0.98    0.32    0.49   0         
  EDCSNJ1059120-1253087   10.986654   -12.885762   25.877   -999.0   24.619   25.964   -999.0   24.323   26.45    -999.0   24.308   0       0       0.44    0.5     0.99   0         
  EDCSNJ1059120-1252439   10.986654   -12.878873   25.371   -999.0   24.749   24.976   -999.0   24.166   24.699   -999.0   23.952   0       0       0.63    0.49    0.99   0         
  EDCSNJ1059121-1255475   10.986695   -12.929859   26.043   -999.0   24.919   26.011   -999.0   25.139   26.053   -999.0   99.0     0       0       0.44    0.47    0.5    0         
  EDCSNJ1059120-1254359   10.986663   -12.909982   24.292   -999.0   23.578   24.105   -999.0   23.325   24.127   -999.0   23.295   0       0       0.96    0.57    0.64   0         
  EDCSNJ1059119-1252051   10.986636   -12.868087   25.572   -999.0   24.068   25.062   -999.0   23.638   24.989   -999.0   23.346   0       0       0.65    0.06    1.0    0         
  EDCSNJ1059120-1250050   10.986654   -12.834725   24.753   -999.0   23.629   24.523   -999.0   23.418   24.67    -999.0   23.462   0       0       0.88    0.83    0.5    0         
  EDCSNJ1059119-1254470   10.986645   -12.913056   25.314   -999.0   24.403   25.014   -999.0   23.977   24.993   -999.0   23.872   0       0       0.41    0.37    0.49   0         
  EDCSNJ1059119-1250094   10.986644   -12.835938   26.718   -999.0   24.686   27.075   -999.0   24.759   26.279   -999.0   24.695   0       0       0.42    0.69    0.5    0         
  EDCSNJ1059118-1253590   10.986617   -12.899714   25.579   -999.0   24.139   25.212   -999.0   23.754   24.942   -999.0   23.594   0       0       0.48    0.05    0.98   0         
  EDCSNJ1059119-1254568   10.986631   -12.915788   24.695   -999.0   23.474   24.475   -999.0   23.311   24.432   -999.0   23.401   0       0       0.92    0.16    0.5    0         
  EDCSNJ1059118-1252421   10.986609   -12.878351   24.878   -999.0   24.069   24.677   -999.0   23.835   24.586   -999.0   23.851   0       0       0.75    0.23    0.99   0         
  EDCSNJ1059118-1253019   10.986604   -12.883875   23.678   -999.0   22.547   23.343   -999.0   22.241   23.271   -999.0   22.209   0       0       0.97    0.94    0.99   0         
  EDCSNJ1059118-1253081   10.986601   -12.885593   24.867   -999.0   23.467   24.489   -999.0   23.055   24.495   -999.0   22.764   0       0       0.77    0.12    0.99   0         
  EDCSNJ1059119-1249271   10.986632   -12.824198   26.192   -999.0   25.025   26.421   -999.0   25.17    26.119   -999.0   25.221   0       0       0.46    0.39    0.2    0         
  EDCSNJ1059118-1252038   10.986602   -12.867718   24.859   -999.0   23.623   24.7     -999.0   23.289   24.731   -999.0   23.161   0       0       0.82    0.41    0.99   0         
  EDCSNJ1059119-1249223   10.986631   -12.822852   25.415   -999.0   24.258   25.392   -999.0   24.05    25.267   -999.0   24.251   0       0       0.58    0.7     0.16   0         
  EDCSNJ1059117-1253419   10.986596   -12.894968   25.672   -999.0   24.965   25.842   -999.0   25.126   27.104   -999.0   26.061   0       0       0.5     0.49    0.99   0         
  EDCSNJ1059117-1252195   10.986591   -12.872081   26.923   -999.0   24.743   26.877   -999.0   24.761   28.011   -999.0   25.589   0       0       0.41    0.51    0.99   0         
  EDCSNJ1059118-1255074   10.98661    -12.918722   26.132   -999.0   24.956   25.926   -999.0   24.555   25.898   -999.0   26.116   0       0       0.43    0.53    0.5    0         
  EDCSNJ1059118-1249467   10.986607   -12.82965    25.973   -999.0   24.873   25.691   -999.0   24.774   25.263   -999.0   24.608   0       0       0.5     0.36    0.42   0         
  EDCSNJ1059118-1255338   10.986613   -12.926044   26.352   -999.0   25.456   26.155   -999.0   25.511   25.616   -999.0   99.0     0       0       0.46    0.48    0.49   0         
  EDCSNJ1059117-1251027   10.986582   -12.85074    24.561   -999.0   23.318   24.247   -999.0   23.017   24.095   -999.0   22.939   1       1       0.95    0.97    0.54   0         
  EDCSNJ1059117-1254098   10.986573   -12.902732   27.456   25.0     23.352   27.459   25.003   23.264   28.812   26.356   23.292   0       0       0.48    0.97    0.92   1         
  EDCSNJ1059117-1250135   10.986587   -12.837073   26.113   -999.0   24.746   25.985   -999.0   24.386   26.286   -999.0   24.505   0       0       0.41    0.67    0.5    0         
  EDCSNJ1059116-1253057   10.986563   -12.88491    26.02    -999.0   24.58    25.509   -999.0   24.156   25.134   -999.0   23.851   0       0       0.36    0.6     0.99   0         
